Symbol,Date,Close,High,Low,Open,Volume
AMD,2015-01-01,2.67,2.67,2.67,2.67,0
AMD,2015-01-02,2.69,2.73,2.64,2.695,8330254
AMD,2015-01-05,2.66,2.7,2.64,2.68,8878176
AMD,2015-01-06,2.63,2.66,2.55,2.66,13916645
AMD,2015-01-07,2.58,2.65,2.54,2.65,12377554
AMD,2015-01-08,2.61,2.645,2.56,2.6,11136587
AMD,2015-01-09,2.63,2.64,2.58,2.62,8907618
AMD,2015-01-12,2.63,2.64,2.55,2.63,9979638
AMD,2015-01-13,2.66,2.68,2.6,2.64,17907354
AMD,2015-01-14,2.63,2.66,2.58,2.6,9989870
AMD,2015-01-15,2.52,2.65,2.49,2.62,17744035
AMD,2015-01-16,2.39,2.53,2.39,2.53,30192441
AMD,2015-01-19,2.39,2.39,2.39,2.39,0
AMD,2015-01-20,2.24,2.43,2.19,2.4,56713301
AMD,2015-01-21,2.45,2.45,2.14,2.18,46530825
AMD,2015-01-22,2.47,2.5,2.37,2.45,36169577
AMD,2015-01-23,2.45,2.5,2.43,2.48,11107160
AMD,2015-01-26,2.61,2.64,2.44,2.45,36571306
AMD,2015-01-27,2.7,2.84,2.56,2.57,51805831
AMD,2015-01-28,2.63,2.75,2.6,2.71,24786168
AMD,2015-01-29,2.61,2.69,2.51,2.63,17790203
AMD,2015-01-30,2.57,2.6,2.51,2.56,12908182
AMD,2015-02-02,2.67,2.75,2.65,2.69,25688696
AMD,2015-02-03,2.76,2.8,2.68,2.7,22592285
AMD,2015-02-04,2.85,2.92,2.76,2.78,34829278
AMD,2015-02-05,3.31,3.37,2.87,2.87,73355631
AMD,2015-02-06,3.03,3.21,3.0,3.2,38299959
AMD,2015-02-09,3.04,3.07,2.93,3.03,24133773
AMD,2015-02-10,3.04,3.1,3.01,3.08,13995062
AMD,2015-02-11,3.07,3.1,3.0,3.03,11741088
AMD,2015-02-12,3.12,3.15,3.05,3.0772,12974994
AMD,2015-02-13,3.15,3.18,3.11,3.14,9627555
AMD,2015-02-16,3.15,3.15,3.15,3.15,0
AMD,2015-02-17,3.11,3.17,3.08,3.125,8678124
AMD,2015-02-18,3.08,3.135,3.06,3.12,7286117
AMD,2015-02-19,3.055,3.08,3.01,3.06,6573575
AMD,2015-02-20,3.06,3.13,3.02,3.04,10667514
AMD,2015-02-23,3.06,3.1,3.03,3.05,6323536
AMD,2015-02-24,3.11,3.115,3.02,3.06,10916320
AMD,2015-02-25,3.1,3.14,3.06,3.09,6151341
AMD,2015-02-26,3.08,3.125,3.06,3.1,8680872
AMD,2015-02-27,3.11,3.12,3.07,3.08,7150249
AMD,2015-03-02,3.21,3.23,3.11,3.12,15638083
AMD,2015-03-03,3.14,3.23,3.13,3.2,8645029
AMD,2015-03-04,3.05,3.14,3.01,3.13,12122102
AMD,2015-03-05,2.98,3.1,2.98,3.09,11472270
AMD,2015-03-06,2.92,2.99,2.83,2.97,16785236
AMD,2015-03-09,2.93,2.98,2.9,2.91,12405937
AMD,2015-03-10,2.92,2.98,2.92,2.97,10312381
AMD,2015-03-11,2.84,2.945,2.8,2.92,11772832
AMD,2015-03-12,2.76,2.79,2.715,2.76,13847187
AMD,2015-03-13,2.75,2.78,2.71,2.74,8099030
AMD,2015-03-16,2.76,2.81,2.75,2.76,6132875
AMD,2015-03-17,2.77,2.795,2.7399,2.75,7742219
AMD,2015-03-18,2.75,2.82,2.72,2.75,11385190
AMD,2015-03-19,2.74,2.78,2.73,2.755,8819433
AMD,2015-03-20,2.8,2.8,2.74,2.77,10764776
AMD,2015-03-23,2.84,2.85,2.8,2.8,7450247
AMD,2015-03-24,2.79,2.85,2.76,2.85,8724501
AMD,2015-03-25,2.63,2.79,2.56,2.78,26985252
AMD,2015-03-26,2.65,2.7,2.53,2.6,28286331
AMD,2015-03-27,2.72,2.8,2.63,2.69,16844090
AMD,2015-03-30,2.7,2.76,2.655,2.69,8558207
AMD,2015-03-31,2.68,2.7,2.65,2.67,7025016
AMD,2015-04-01,2.69,2.75,2.65,2.66,11240503
AMD,2015-04-02,2.69,2.7,2.65,2.67,7047568
AMD,2015-04-03,2.69,2.69,2.69,2.69,0
AMD,2015-04-06,2.7,2.73,2.68,2.68,8178519
AMD,2015-04-07,2.7,2.74,2.69,2.7,5738069
AMD,2015-04-08,2.71,2.74,2.68,2.68,4348995
AMD,2015-04-09,2.72,2.75,2.69,2.7,7127564
AMD,2015-04-10,2.76,2.78,2.73,2.73,6184822
AMD,2015-04-13,2.78,2.8,2.73,2.75,8391501
AMD,2015-04-14,2.67,2.79,2.65,2.78,13364127
AMD,2015-04-15,2.7,2.74,2.65,2.71,15281419
AMD,2015-04-16,2.87,2.94,2.7,2.71,28617313
AMD,2015-04-17,2.575,2.58,2.45,2.535,53185288
AMD,2015-04-20,2.49,2.57,2.45,2.57,29164284
AMD,2015-04-21,2.35,2.53,2.35,2.52,31279416
AMD,2015-04-22,2.28,2.36,2.25,2.35,27634939
AMD,2015-04-23,2.33,2.36,2.26,2.28,15130407
AMD,2015-04-24,2.3,2.38,2.3,2.365,15001242
AMD,2015-04-27,2.34,2.36,2.29,2.3,13486896
AMD,2015-04-28,2.31,2.37,2.31,2.36,11448708
AMD,2015-04-29,2.28,2.33,2.27,2.3,11870217
AMD,2015-04-30,2.26,2.31,2.26,2.29,11465305
AMD,2015-05-01,2.31,2.31,2.25,2.26,11662803
AMD,2015-05-04,2.31,2.36,2.3,2.32,9670083
AMD,2015-05-05,2.28,2.34,2.25,2.33,12371555
