Symbol,Date,Close,High,Low,Open,Volume
ARE,2015-01-01,88.74,88.74,88.74,88.74,0
ARE,2015-01-02,89.79,89.88,88.54,89.11,277615
ARE,2015-01-05,90.87,91.17,89.15,89.31,359762
ARE,2015-01-06,91.33,91.56,90.25,90.65,1329215
ARE,2015-01-07,92.57,92.57,90.69,91.55,543401
ARE,2015-01-08,93.63,93.85,92.43,92.57,718783
ARE,2015-01-09,93.36,94.03,89.75,92.86,407263
ARE,2015-01-12,93.97,94.58,93.35,93.77,287565
ARE,2015-01-13,94.28,95.04,93.66,93.75,459927
ARE,2015-01-14,94.84,94.93,93.37,93.9,243055
ARE,2015-01-15,95.25,95.5,94.58,95.39,326440
ARE,2015-01-16,96.7,96.82,94.975,95.29,298472
ARE,2015-01-19,96.7,96.7,96.7,96.7,0
ARE,2015-01-20,95.53,97.3,95.17,96.68,374469
ARE,2015-01-21,95.96,95.97,95.04,95.53,203387
ARE,2015-01-22,98.16,98.17,96.05,96.66,364472
ARE,2015-01-23,98.4,99.04,97.94,98.34,328585
ARE,2015-01-26,100.09,100.11,98.09,98.35,352898
ARE,2015-01-27,99.29,100.41,99.05,99.95,286138
ARE,2015-01-28,98.95,100.55,98.67,99.74,349460
ARE,2015-01-29,99.32,99.32,98.22,99.22,224877
ARE,2015-01-30,97.52,99.21,97.47,99.18,408699
ARE,2015-02-02,96.95,97.87,95.282,97.56,518441
ARE,2015-02-03,97.02,98.31,95.54,97.17,363883
ARE,2015-02-04,96.19,97.13,95.49,96.72,350965
ARE,2015-02-05,96.89,97.04,96.34,96.47,483282
ARE,2015-02-06,94.27,96.59,93.62,96.59,764516
ARE,2015-02-09,94.35,94.98,93.8,94.23,641415
ARE,2015-02-10,94.77,95.0,93.475,94.41,405710
ARE,2015-02-11,94.83,95.41,94.25,94.89,433938
ARE,2015-02-12,96.19,96.37,94.4905,94.86,269889
ARE,2015-02-13,94.9,96.07,94.5,96.07,275918
ARE,2015-02-16,94.9,94.9,94.9,94.9,0
ARE,2015-02-17,94.66,95.62,94.265,94.89,294678
ARE,2015-02-18,96.28,96.29,94.0,94.75,392050
ARE,2015-02-19,94.76,96.2,94.41,96.1,319677
ARE,2015-02-20,96.09,96.37,94.75,94.85,350234
ARE,2015-02-23,97.4,97.47,96.19,96.23,356881
ARE,2015-02-24,95.7,97.39,95.08,97.01,565525
ARE,2015-02-25,96.14,97.34,95.7,95.74,542637
ARE,2015-02-26,95.04,96.115,94.495,95.66,427873
ARE,2015-02-27,95.91,96.23,94.74,95.2,394144
ARE,2015-03-02,97.41,97.8,96.12,96.17,643098
ARE,2015-03-03,97.52,97.96,95.89,97.0,439895
ARE,2015-03-04,97.09,97.965,96.5,97.21,495867
ARE,2015-03-05,97.83,98.76,97.05,97.42,424914
ARE,2015-03-06,94.74,96.34,94.25,96.34,669682
ARE,2015-03-09,95.39,95.55,94.39,95.02,571147
ARE,2015-03-10,94.14,95.635,94.07,95.05,681556
ARE,2015-03-11,94.94,95.15,94.02,94.1,580827
ARE,2015-03-12,97.46,97.47,95.66,95.83,404098
ARE,2015-03-13,96.77,97.47,96.04,97.47,235840
ARE,2015-03-16,97.43,98.36,96.38,97.22,323966
ARE,2015-03-17,97.69,98.02,96.85,97.26,325299
ARE,2015-03-18,99.4,99.65,96.81,97.7,395789
ARE,2015-03-19,99.48,100.0,98.54,98.99,503139
ARE,2015-03-20,102.42,102.65,99.28,99.9,753026
ARE,2015-03-23,101.93,102.96,101.56,102.14,391084
ARE,2015-03-24,101.09,102.17,101.08,102.06,414041
ARE,2015-03-25,99.23,101.66,99.02,101.18,425781
ARE,2015-03-26,97.57,99.5199,97.48,98.97,541133
ARE,2015-03-27,97.4,97.69,96.6,97.24,269236
ARE,2015-03-30,98.89,99.1,97.53,97.84,375811
ARE,2015-03-31,98.04,99.4,97.77,98.83,326312
ARE,2015-04-01,96.78,98.39,96.61,98.08,588604
ARE,2015-04-02,96.94,97.78,96.54,96.61,751431
ARE,2015-04-03,96.94,96.94,96.94,96.94,0
ARE,2015-04-06,97.64,97.79,96.94,97.1,772335
ARE,2015-04-07,95.75,97.82,95.75,97.6,377385
ARE,2015-04-08,96.11,96.45,95.85,95.94,319369
ARE,2015-04-09,94.27,95.93,94.05,95.9,1015193
ARE,2015-04-10,95.01,95.84,94.63,95.08,332419
ARE,2015-04-13,94.42,95.428,94.42,94.8,319826
ARE,2015-04-14,93.58,95.5,93.55,94.84,536946
ARE,2015-04-15,93.11,94.47,93.04,93.91,310128
ARE,2015-04-16,93.16,93.52,92.24,92.7,352894
ARE,2015-04-17,92.88,93.41,91.76,92.93,299660
ARE,2015-04-20,93.01,93.85,92.55,92.95,279312
ARE,2015-04-21,93.78,94.24,93.45,93.46,344010
ARE,2015-04-22,93.54,94.17,93.32,93.69,228671
ARE,2015-04-23,94.01,94.28,93.2,93.6,288370
ARE,2015-04-24,94.26,95.02,93.63,94.0,296988
ARE,2015-04-27,93.61,94.89,93.5,94.48,306495
ARE,2015-04-28,93.96,94.63,92.95,93.4,342404
ARE,2015-04-29,92.05,93.33,91.84,92.91,377044
ARE,2015-04-30,92.38,92.56,91.08,92.5,646430
ARE,2015-05-01,93.38,93.65,92.42,92.45,507463
ARE,2015-05-04,93.29,94.2,93.04,93.69,408082
ARE,2015-05-05,90.93,93.85,90.51,93.02,416525
ARE,2015-05-06,90.51,91.84,89.61,90.94,471644
ARE,2015-05-07,91.96,92.1,90.1,90.51,431077
ARE,2015-05-08,93.66,94.8,93.06,93.18,330760
ARE,2015-05-11,91.5,93.65,91.28,93.34,248156
ARE,2015-05-12,92.64,92.73,90.32,91.12,322577
ARE,2015-05-13,91.4,93.26,91.22,92.65,467243
ARE,2015-05-14,93.31,93.34,91.42,91.69,323049
ARE,2015-05-15,94.31,94.46,93.055,93.64,200963
ARE,2015-05-18,94.53,94.71,93.39,93.62,271540
ARE,2015-05-19,94.53,94.96,93.78,94.29,196480
ARE,2015-05-20,94.63,95.27,94.0832,94.58,204916
ARE,2015-05-21,93.74,95.12,93.4,94.55,179965
ARE,2015-05-22,93.48,94.325,92.97,93.38,274809
ARE,2015-05-25,93.48,93.48,93.48,93.48,0
